Schema,Name,Result data type,Argument data types,Type,Volatility,Parallel,Owner,Security,Access privileges,Language,Source code,Description
pg_catalog,masklen,integer,inet,func,immutable,safe,postgres,invoker,,internal,network_masklen,netmask length
pg_catalog,matchingjoinsel,double precision,"internal, oid, internal, smallint, internal",func,stable,safe,postgres,invoker,,internal,matchingjoinsel,join selectivity for generic matching operators
pg_catalog,matchingsel,double precision,"internal, oid, internal, integer",func,stable,safe,postgres,invoker,,internal,matchingsel,restriction selectivity for generic matching operators
pg_catalog,md5,text,bytea,func,immutable,safe,postgres,invoker,,internal,md5_bytea,MD5 hash
pg_catalog,md5,text,text,func,immutable,safe,postgres,invoker,,internal,md5_text,MD5 hash
pg_catalog,mic_to_big5,integer,"integer, integer, cstring, internal, integer, boolean",func,immutable,safe,postgres,invoker,,c,mic_to_big5,internal conversion function for MULE_INTERNAL to BIG5
pg_catalog,mic_to_euc_cn,integer,"integer, integer, cstring, internal, integer, boolean",func,immutable,safe,postgres,invoker,,c,mic_to_euc_cn,internal conversion function for MULE_INTERNAL to EUC_CN
pg_catalog,mic_to_euc_jp,integer,"integer, integer, cstring, internal, integer, boolean",func,immutable,safe,postgres,invoker,,c,mic_to_euc_jp,internal conversion function for MULE_INTERNAL to EUC_JP
pg_catalog,mic_to_euc_kr,integer,"integer, integer, cstring, internal, integer, boolean",func,immutable,safe,postgres,invoker,,c,mic_to_euc_kr,internal conversion function for MULE_INTERNAL to EUC_KR
pg_catalog,mic_to_euc_tw,integer,"integer, integer, cstring, internal, integer, boolean",func,immutable,safe,postgres,invoker,,c,mic_to_euc_tw,internal conversion function for MULE_INTERNAL to EUC_TW
pg_catalog,mic_to_iso,integer,"integer, integer, cstring, internal, integer, boolean",func,immutable,safe,postgres,invoker,,c,mic_to_iso,internal conversion function for MULE_INTERNAL to ISO-8859-5
pg_catalog,mic_to_koi8r,integer,"integer, integer, cstring, internal, integer, boolean",func,immutable,safe,postgres,invoker,,c,mic_to_koi8r,internal conversion function for MULE_INTERNAL to KOI8R
pg_catalog,mic_to_latin1,integer,"integer, integer, cstring, internal, integer, boolean",func,immutable,safe,postgres,invoker,,c,mic_to_latin1,internal conversion function for MULE_INTERNAL to LATIN1
pg_catalog,mic_to_latin2,integer,"integer, integer, cstring, internal, integer, boolean",func,immutable,safe,postgres,invoker,,c,mic_to_latin2,internal conversion function for MULE_INTERNAL to LATIN2
pg_catalog,mic_to_latin3,integer,"integer, integer, cstring, internal, integer, boolean",func,immutable,safe,postgres,invoker,,c,mic_to_latin3,internal conversion function for MULE_INTERNAL to LATIN3
pg_catalog,mic_to_latin4,integer,"integer, integer, cstring, internal, integer, boolean",func,immutable,safe,postgres,invoker,,c,mic_to_latin4,internal conversion function for MULE_INTERNAL to LATIN4
pg_catalog,mic_to_sjis,integer,"integer, integer, cstring, internal, integer, boolean",func,immutable,safe,postgres,invoker,,c,mic_to_sjis,internal conversion function for MULE_INTERNAL to SJIS
pg_catalog,mic_to_win1250,integer,"integer, integer, cstring, internal, integer, boolean",func,immutable,safe,postgres,invoker,,c,mic_to_win1250,internal conversion function for MULE_INTERNAL to WIN1250
pg_catalog,mic_to_win1251,integer,"integer, integer, cstring, internal, integer, boolean",func,immutable,safe,postgres,invoker,,c,mic_to_win1251,internal conversion function for MULE_INTERNAL to WIN1251
pg_catalog,mic_to_win866,integer,"integer, integer, cstring, internal, integer, boolean",func,immutable,safe,postgres,invoker,,c,mic_to_win866,internal conversion function for MULE_INTERNAL to WIN866
pg_catalog,min_scale,integer,numeric,func,immutable,safe,postgres,invoker,,internal,numeric_min_scale,minimum scale needed to represent the value
pg_catalog,mod,bigint,"bigint, bigint",func,immutable,safe,postgres,invoker,,internal,int8mod,modulus
pg_catalog,mod,integer,"integer, integer",func,immutable,safe,postgres,invoker,,internal,int4mod,modulus
pg_catalog,mod,numeric,"numeric, numeric",func,immutable,safe,postgres,invoker,,internal,numeric_mod,modulus
pg_catalog,mod,smallint,"smallint, smallint",func,immutable,safe,postgres,invoker,,internal,int2mod,modulus
pg_catalog,mode_final,anyelement,"internal, anyelement",func,immutable,safe,postgres,invoker,,internal,mode_final,aggregate final function
pg_catalog,money,money,bigint,func,stable,safe,postgres,invoker,,internal,int8_cash,convert int8 to money
pg_catalog,money,money,integer,func,stable,safe,postgres,invoker,,internal,int4_cash,convert int4 to money
pg_catalog,money,money,numeric,func,stable,safe,postgres,invoker,,internal,numeric_cash,convert numeric to money
pg_catalog,mul_d_interval,interval,"double precision, interval",func,immutable,safe,postgres,invoker,,internal,mul_d_interval,implementation of * operator
pg_catalog,multirange,anymultirange,anyrange,func,immutable,safe,postgres,invoker,,internal,multirange_constructor1,anymultirange cast
pg_catalog,multirange_adjacent_multirange,boolean,"anymultirange, anymultirange",func,immutable,safe,postgres,invoker,,internal,multirange_adjacent_multirange,implementation of -|- operator
pg_catalog,multirange_adjacent_range,boolean,"anymultirange, anyrange",func,immutable,safe,postgres,invoker,,internal,multirange_adjacent_range,implementation of -|- operator
pg_catalog,multirange_after_multirange,boolean,"anymultirange, anymultirange",func,immutable,safe,postgres,invoker,,internal,multirange_after_multirange,implementation of >> operator
pg_catalog,multirange_after_range,boolean,"anymultirange, anyrange",func,immutable,safe,postgres,invoker,,internal,multirange_after_range,implementation of >> operator
pg_catalog,multirange_agg_finalfn,anymultirange,"internal, anymultirange",func,immutable,safe,postgres,invoker,,internal,range_agg_finalfn,aggregate final function
pg_catalog,multirange_agg_transfn,internal,"internal, anymultirange",func,immutable,safe,postgres,invoker,,internal,multirange_agg_transfn,aggregate transition function
pg_catalog,multirange_before_multirange,boolean,"anymultirange, anymultirange",func,immutable,safe,postgres,invoker,,internal,multirange_before_multirange,implementation of << operator
pg_catalog,multirange_before_range,boolean,"anymultirange, anyrange",func,immutable,safe,postgres,invoker,,internal,multirange_before_range,implementation of << operator
pg_catalog,multirange_cmp,integer,"anymultirange, anymultirange",func,immutable,safe,postgres,invoker,,internal,multirange_cmp,less-equal-greater
pg_catalog,multirange_contained_by_multirange,boolean,"anymultirange, anymultirange",func,immutable,safe,postgres,invoker,,internal,multirange_contained_by_multirange,implementation of <@ operator
pg_catalog,multirange_contained_by_range,boolean,"anymultirange, anyrange",func,immutable,safe,postgres,invoker,,internal,multirange_contained_by_range,implementation of <@ operator
pg_catalog,multirange_contains_elem,boolean,"anymultirange, anyelement",func,immutable,safe,postgres,invoker,,internal,multirange_contains_elem,implementation of @> operator
pg_catalog,multirange_contains_multirange,boolean,"anymultirange, anymultirange",func,immutable,safe,postgres,invoker,,internal,multirange_contains_multirange,implementation of @> operator
pg_catalog,multirange_contains_range,boolean,"anymultirange, anyrange",func,immutable,safe,postgres,invoker,,internal,multirange_contains_range,implementation of @> operator
pg_catalog,multirange_eq,boolean,"anymultirange, anymultirange",func,immutable,safe,postgres,invoker,,internal,multirange_eq,implementation of = operator
pg_catalog,multirange_ge,boolean,"anymultirange, anymultirange",func,immutable,safe,postgres,invoker,,internal,multirange_ge,implementation of >= operator
pg_catalog,multirange_gist_compress,internal,internal,func,immutable,safe,postgres,invoker,,internal,multirange_gist_compress,GiST support
pg_catalog,multirange_gist_consistent,boolean,"internal, anymultirange, smallint, oid, internal",func,immutable,safe,postgres,invoker,,internal,multirange_gist_consistent,GiST support
pg_catalog,multirange_gt,boolean,"anymultirange, anymultirange",func,immutable,safe,postgres,invoker,,internal,multirange_gt,implementation of > operator
pg_catalog,multirange_in,anymultirange,"cstring, oid, integer",func,stable,safe,postgres,invoker,,internal,multirange_in,I/O
pg_catalog,multirange_intersect,anymultirange,"anymultirange, anymultirange",func,immutable,safe,postgres,invoker,,internal,multirange_intersect,implementation of * operator
pg_catalog,multirange_intersect_agg_transfn,anymultirange,"anymultirange, anymultirange",func,immutable,safe,postgres,invoker,,internal,multirange_intersect_agg_transfn,range aggregate by intersecting
pg_catalog,multirange_le,boolean,"anymultirange, anymultirange",func,immutable,safe,postgres,invoker,,internal,multirange_le,implementation of <= operator
pg_catalog,multirange_lt,boolean,"anymultirange, anymultirange",func,immutable,safe,postgres,invoker,,internal,multirange_lt,implementation of < operator
pg_catalog,multirange_minus,anymultirange,"anymultirange, anymultirange",func,immutable,safe,postgres,invoker,,internal,multirange_minus,implementation of - operator
pg_catalog,multirange_ne,boolean,"anymultirange, anymultirange",func,immutable,safe,postgres,invoker,,internal,multirange_ne,implementation of <> operator
pg_catalog,multirange_out,cstring,anymultirange,func,stable,safe,postgres,invoker,,internal,multirange_out,I/O
pg_catalog,multirange_overlaps_multirange,boolean,"anymultirange, anymultirange",func,immutable,safe,postgres,invoker,,internal,multirange_overlaps_multirange,implementation of && operator
pg_catalog,multirange_overlaps_range,boolean,"anymultirange, anyrange",func,immutable,safe,postgres,invoker,,internal,multirange_overlaps_range,implementation of && operator
pg_catalog,multirange_overleft_multirange,boolean,"anymultirange, anymultirange",func,immutable,safe,postgres,invoker,,internal,multirange_overleft_multirange,implementation of &< operator
pg_catalog,multirange_overleft_range,boolean,"anymultirange, anyrange",func,immutable,safe,postgres,invoker,,internal,multirange_overleft_range,implementation of &< operator
pg_catalog,multirange_overright_multirange,boolean,"anymultirange, anymultirange",func,immutable,safe,postgres,invoker,,internal,multirange_overright_multirange,implementation of &> operator
pg_catalog,multirange_overright_range,boolean,"anymultirange, anyrange",func,immutable,safe,postgres,invoker,,internal,multirange_overright_range,implementation of &> operator
pg_catalog,multirange_recv,anymultirange,"internal, oid, integer",func,stable,safe,postgres,invoker,,internal,multirange_recv,I/O
pg_catalog,multirange_send,bytea,anymultirange,func,stable,safe,postgres,invoker,,internal,multirange_send,I/O
pg_catalog,multirange_typanalyze,boolean,internal,func,stable,safe,postgres,invoker,,internal,multirange_typanalyze,multirange typanalyze
pg_catalog,multirange_union,anymultirange,"anymultirange, anymultirange",func,immutable,safe,postgres,invoker,,internal,multirange_union,implementation of + operator
pg_catalog,multirangesel,double precision,"internal, oid, internal, integer",func,stable,safe,postgres,invoker,,internal,multirangesel,restriction selectivity for multirange operators
pg_catalog,mxid_age,integer,xid,func,stable,safe,postgres,invoker,,internal,mxid_age,"age of a multi-transaction ID, in multi-transactions before current multi-transaction"
pg_catalog,name,name,character,func,immutable,safe,postgres,invoker,,internal,bpchar_name,convert char(n) to name
pg_catalog,name,name,character varying,func,immutable,safe,postgres,invoker,,internal,text_name,convert varchar to name
pg_catalog,name,name,text,func,immutable,safe,postgres,invoker,,internal,text_name,convert text to name
pg_catalog,nameconcatoid,name,"name, oid",func,immutable,safe,postgres,invoker,,internal,nameconcatoid,concatenate name and oid
pg_catalog,nameeq,boolean,"name, name",func,immutable,safe,postgres,invoker,,internal,nameeq,implementation of = operator
pg_catalog,nameeqtext,boolean,"name, text",func,immutable,safe,postgres,invoker,,internal,nameeqtext,implementation of = operator
pg_catalog,namege,boolean,"name, name",func,immutable,safe,postgres,invoker,,internal,namege,implementation of >= operator
pg_catalog,namegetext,boolean,"name, text",func,immutable,safe,postgres,invoker,,internal,namegetext,implementation of >= operator
pg_catalog,namegt,boolean,"name, name",func,immutable,safe,postgres,invoker,,internal,namegt,implementation of > operator
pg_catalog,namegttext,boolean,"name, text",func,immutable,safe,postgres,invoker,,internal,namegttext,implementation of > operator
pg_catalog,nameiclike,boolean,"name, text",func,immutable,safe,postgres,invoker,,internal,nameiclike,implementation of ~~* operator
pg_catalog,nameicnlike,boolean,"name, text",func,immutable,safe,postgres,invoker,,internal,nameicnlike,implementation of !~~* operator
pg_catalog,nameicregexeq,boolean,"name, text",func,immutable,safe,postgres,invoker,,internal,nameicregexeq,implementation of ~* operator
pg_catalog,nameicregexne,boolean,"name, text",func,immutable,safe,postgres,invoker,,internal,nameicregexne,implementation of !~* operator
pg_catalog,namein,name,cstring,func,immutable,safe,postgres,invoker,,internal,namein,I/O
pg_catalog,namele,boolean,"name, name",func,immutable,safe,postgres,invoker,,internal,namele,implementation of <= operator
pg_catalog,nameletext,boolean,"name, text",func,immutable,safe,postgres,invoker,,internal,nameletext,implementation of <= operator
pg_catalog,namelike,boolean,"name, text",func,immutable,safe,postgres,invoker,,internal,namelike,implementation of ~~ operator
pg_catalog,namelt,boolean,"name, name",func,immutable,safe,postgres,invoker,,internal,namelt,implementation of < operator
pg_catalog,namelttext,boolean,"name, text",func,immutable,safe,postgres,invoker,,internal,namelttext,implementation of < operator
pg_catalog,namene,boolean,"name, name",func,immutable,safe,postgres,invoker,,internal,namene,implementation of <> operator
pg_catalog,namenetext,boolean,"name, text",func,immutable,safe,postgres,invoker,,internal,namenetext,implementation of <> operator
pg_catalog,namenlike,boolean,"name, text",func,immutable,safe,postgres,invoker,,internal,namenlike,implementation of !~~ operator
pg_catalog,nameout,cstring,name,func,immutable,safe,postgres,invoker,,internal,nameout,I/O
pg_catalog,namerecv,name,internal,func,stable,safe,postgres,invoker,,internal,namerecv,I/O
pg_catalog,nameregexeq,boolean,"name, text",func,immutable,safe,postgres,invoker,,internal,nameregexeq,implementation of ~ operator
pg_catalog,nameregexne,boolean,"name, text",func,immutable,safe,postgres,invoker,,internal,nameregexne,implementation of !~ operator
pg_catalog,namesend,bytea,name,func,stable,safe,postgres,invoker,,internal,namesend,I/O
pg_catalog,neqjoinsel,double precision,"internal, oid, internal, smallint, internal",func,stable,safe,postgres,invoker,,internal,neqjoinsel,join selectivity of <> and related operators
pg_catalog,neqsel,double precision,"internal, oid, internal, integer",func,stable,safe,postgres,invoker,,internal,neqsel,restriction selectivity of <> and related operators
pg_catalog,netmask,inet,inet,func,immutable,safe,postgres,invoker,,internal,network_netmask,netmask of address
pg_catalog,network,cidr,inet,func,immutable,safe,postgres,invoker,,internal,network_network,network part of address
pg_catalog,network_cmp,integer,"inet, inet",func,immutable,safe,postgres,invoker,,internal,network_cmp,less-equal-greater
pg_catalog,network_eq,boolean,"inet, inet",func,immutable,safe,postgres,invoker,,internal,network_eq,implementation of = operator
pg_catalog,network_ge,boolean,"inet, inet",func,immutable,safe,postgres,invoker,,internal,network_ge,implementation of >= operator
pg_catalog,network_gt,boolean,"inet, inet",func,immutable,safe,postgres,invoker,,internal,network_gt,implementation of > operator
pg_catalog,network_larger,inet,"inet, inet",func,immutable,safe,postgres,invoker,,internal,network_larger,larger of two
pg_catalog,network_le,boolean,"inet, inet",func,immutable,safe,postgres,invoker,,internal,network_le,implementation of <= operator
pg_catalog,network_lt,boolean,"inet, inet",func,immutable,safe,postgres,invoker,,internal,network_lt,implementation of < operator
pg_catalog,network_ne,boolean,"inet, inet",func,immutable,safe,postgres,invoker,,internal,network_ne,implementation of <> operator
pg_catalog,network_overlap,boolean,"inet, inet",func,immutable,safe,postgres,invoker,,internal,network_overlap,implementation of && operator
pg_catalog,network_smaller,inet,"inet, inet",func,immutable,safe,postgres,invoker,,internal,network_smaller,smaller of two
